insp_guid,ili_id,iliyr,joint_number,feature_number,cluster_number,feature_ type,distance ,joint_length,,dist_to_us,dist_to_gs,length,wideth,depth,wall_surface,estimated_repair_factor,burst_pressure,wall_thickness,od_restriction,latitude,longitude,elevation
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3730,,,Joint,6251.416,9.554,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3740,,,Joint,6260.97,19.686,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3750,,,Joint,6280.656,19.67,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3760,,,Joint,6300.326,19.364,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3770,,,Joint,6319.69,19.724,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3780,,,Joint,6339.414,19.63,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3790,,,Joint,6359.044,19.642,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3800,,,Joint,6378.686,19.608,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3810,,,Joint,6398.294,19.566,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3810,1397,,Above Ground Marker,6400.83,19.566,,2.536,17.03,,,,,,,3.96,,54.50508,118.41018,853.3
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3820,,,Joint,6417.86,19.452,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3830,,,Joint,6437.312,19.48,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3830,1398,,Anchor,6446.807,19.48,,9.495,9.985,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3840,,,Joint,6456.792,19.516,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3840,1399,,Anchor,6456.964,19.516,,0.172,19.344,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3850,,,Joint,6476.308,19.56,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3860,,,Joint,6495.868,19.736,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3870,,,Joint,6515.604,19.534,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3880,,,Joint,6535.138,17.988,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3890,,,Joint,6553.126,18.078,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3900,,,Joint,6571.204,19.804,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3910,,,Joint,6591.008,17.954,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3920,,,Joint,6608.962,19.294,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3930,,,Joint,6628.256,19.548,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3940,,,Joint,6647.804,19.558,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3950,,,Joint,6667.362,19.642,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3960,,,Joint,6687.004,19.538,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3970,,,Joint,6706.542,19.374,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3970,1400,,Anchor,6713.259,19.374,,6.717,12.657,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3970,1401,,Anchor,6723.333,19.374,,16.791,2.583,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3980,,,Joint,6725.916,19.394,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3980,1402,,Anchor,6733.881,19.394,,7.965,11.429,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3980,1403,,Anchor,6743.329,19.394,,17.413,1.981,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3990,,,Joint,6745.31,19.522,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3990,1404,,Anchor,6753.059,19.522,,7.749,11.773,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,3990,1405,,Anchor,6763.212,19.522,,17.902,1.62,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4000,,,Joint,6764.832,19.512,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4000,1406,,Anchor,6773.367,19.512,,8.535,10.977,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4000,1407,,Anchor,6783.585,19.512,,18.753,0.759,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4010,,,Joint,6784.344,19.612,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4010,1408,,Anchor,6793.103,19.612,,8.759,10.853,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4010,1409,,Anchor,6803.193,19.612,,18.849,0.763,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4020,,,Joint,6803.956,19.53,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4020,1410,,Mill Defect,6807.198,19.53,,3.242,16.288,32,43,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4020,1411,,Anchor,6813.317,19.53,,9.361,10.169,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4020,1412,,Mill Defect,6817.475,19.53,,13.519,6.011,32,52,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4020,1413,,Anchor,6823.228,19.53,,19.272,0.258,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4030,,,Joint,6823.486,19.522,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4030,1414,,Anchor,6835.343,19.522,,11.857,7.665,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4040,,,Joint,6843.008,19.51,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4040,1415,,Anchor,6845.03,19.51,,2.022,17.488,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4040,1416,,Anchor,6855.946,19.51,,12.938,6.572,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4050,,,Joint,6862.518,19.548,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4050,1417,,Anchor,6867.389,19.548,,4.871,14.677,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4050,1418,,Anchor,6877.18,19.548,,14.662,4.886,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4060,,,Joint,6882.066,19.46,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4060,1419,,Anchor,6887.493,19.46,,5.427,14.033,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4060,1420,,Mill Defect,6893.581,19.46,,11.515,7.945,26,35,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4060,1421,,Anchor,6898.123,19.46,,16.057,3.403,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4070,,,Joint,6901.526,19.486,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4070,1422,,Anchor,6908.713,19.486,,7.187,12.299,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4070,1423,,Anchor,6919.332,19.486,,17.806,1.68,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4080,,,Joint,6921.012,16.16,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4080,1424,,Anchor,6929.657,16.16,,8.645,7.515,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4090,,,Joint,6937.172,19.168,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4090,1425,,Metal Loss,6937.34,19.168,,0.168,19,22,22,0.11,External,0.502,19790,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4090,1426,,Anchor,6939.459,19.168,,2.287,16.881,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4090,1427,,Anchor,6949.657,19.168,,12.485,6.683,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4100,,,Joint,6956.34,19.412,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4100,1428,,Anchor,6959.28,19.412,,2.94,16.472,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4100,1429,,Anchor,6969.839,19.412,,13.499,5.913,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4110,,,Joint,6975.752,19.29,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4110,1430,,Anchor,6980.454,19.29,,4.702,14.588,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4110,1431,,Anchor,6990.877,19.29,,15.125,4.165,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4120,,,Joint,6995.042,19.344,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4120,1432,,Anchor,7001.765,19.344,,6.723,12.621,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4120,1433,,Anchor,7012.625,19.344,,17.583,1.761,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4130,,,Joint,7014.386,19.164,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4130,1434,,Anchor,7022.556,19.164,,8.17,10.994,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4140,,,Joint,7033.55,19.324,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4140,1435,,Anchor,7033.594,19.324,,0.044,19.28,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4140,1436,,Anchor,7044.26,19.324,,10.71,8.614,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4150,,,Joint,7052.874,19.334,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4150,1437,,Anchor,7053.828,19.334,,0.954,18.38,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4150,1438,,Anchor,7063.704,19.334,,10.83,8.504,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4160,,,Joint,7072.208,19.404,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4160,1439,,Anchor,7073.649,19.404,,1.441,17.963,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4160,1440,,Anchor,7083.578,19.404,,11.37,8.034,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4170,,,Joint,7091.612,19.414,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4170,1441,,Anchor,7093.454,19.414,,1.842,17.572,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4170,1442,,Anchor,7103.327,19.414,,11.715,7.699,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4180,,,Joint,7111.026,19.438,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4180,1443,,Anchor,7113.354,19.438,,2.328,17.11,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4180,1444,,Anchor,7124.014,19.438,,12.988,6.45,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4190,,,Joint,7130.464,19.394,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4190,1445,,Anchor,7134.483,19.394,,4.019,15.375,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4190,1446,,Anchor,7144.606,19.394,,14.142,5.252,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4200,,,Joint,7149.858,19.426,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4200,1447,,Anchor,7155.125,19.426,,5.267,14.159,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4200,1448,,Anchor,7164.934,19.426,,15.076,4.35,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4210,,,Joint,7169.284,19.508,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4210,1449,,Anchor,7174.991,19.508,,5.707,13.801,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4210,1450,,Anchor,7185.465,19.508,,16.181,3.327,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4220,,,Joint,7188.792,19.464,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4220,1451,,Anchor,7194.968,19.464,,6.176,13.288,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4220,1452,,Anchor,7204.654,19.464,,15.862,3.602,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4230,,,Joint,7208.256,19.342,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4230,1453,,Anchor,7213.879,19.342,,5.623,13.719,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4230,1454,,Anchor,7222.443,19.342,,14.187,5.155,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4240,,,Joint,7227.598,13.19,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4240,1455,,Anchor,7232.386,13.19,,4.788,8.402,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4250,,,Joint,7240.788,11.726,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4250,1456,,Anchor,7243.104,11.726,,2.316,9.41,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4260,,,Joint,7252.514,12.428,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4260,1457,,Anchor,7252.965,12.428,,0.451,11.977,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4260,1458,,Anchor,7262.489,12.428,,9.975,2.453,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4270,,,Joint,7264.942,12.542,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4270,1459,,Anchor,7272.91,12.542,,7.968,4.574,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4280,,,Joint,7277.484,13.402,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4280,1460,,Metal Loss,7277.558,13.402,,0.074,13.328,6,15,0.22,External,0.495,20062,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4280,1461,,Metal Loss,7277.609,13.402,,0.125,13.277,10,21,0.16,External,0.496,20000,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4280,1462,,Anchor,7282.474,13.402,,4.99,8.412,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4290,,,Joint,7290.886,15.528,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4290,1463,,Anchor,7291.729,15.528,,0.843,14.685,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4290,1464,,Mill Defect,7297.835,15.528,,6.949,8.579,42,92,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4290,1465,,Mill Defect,7300.263,15.528,,9.377,6.151,46,69,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4290,1466,,Mill Defect,7300.758,15.528,,9.872,5.656,30,33,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4290,1467,,Anchor,7301.832,15.528,,10.946,4.582,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4290,1468,,Mill Defect,7305.07,15.528,,14.184,1.344,42,83,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4290,1469,,Mill Defect,7305.673,15.528,,14.787,0.741,23,31,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4290,1470,,Mill Defect,7305.76,15.528,,14.874,0.654,32,39,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4300,,,Joint,7306.414,16.308,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4300,1471,,Anchor,7311.204,16.308,,4.79,11.518,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4300,1472,,Anchor,7320.785,16.308,,14.371,1.937,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4310,,,Joint,7322.722,11.01,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4310,1473,,Anchor,7329.616,11.01,,6.894,4.116,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4320,,,Joint,7333.732,11.542,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4320,1474,,Anchor,7338.439,11.542,,4.707,6.835,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4330,,,Joint,7345.274,8.472,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4330,1475,,Anchor,7348.094,8.472,,2.82,5.652,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4340,,,Joint,7353.746,8.966,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4340,1476,,Anchor,7357.621,8.966,,3.875,5.091,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4350,,,Joint,7362.712,8.712,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4350,1477,,Anchor,7367.744,8.712,,5.032,3.68,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4360,,,Joint,7371.424,8.806,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4360,1478,,Anchor,7375.567,8.806,,4.143,4.663,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4370,,,Joint,7380.23,8.08,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4370,1479,,Anchor,7386.901,8.08,,6.671,1.409,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4380,,,Joint,7388.31,10.948,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4380,1480,,Above Ground Marker,7395.704,10.948,,7.394,3.554,,,,,,,3.96,,54.49917,118.39847,870.9
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4380,1481,,Anchor,7397.054,10.948,,8.744,2.204,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4390,,,Joint,7399.258,8.944,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4390,1482,,Anchor,7403.859,8.944,,4.601,4.343,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4400,,,Joint,7408.202,9.532,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4410,,,Joint,7417.734,7.944,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4420,,,Joint,7425.678,13.258,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4420,1483,,Anchor,7426.275,13.258,,0.597,12.661,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4420,1484,,Anchor,7437.339,13.258,,11.661,1.597,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4430,,,Joint,7438.936,13.258,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4430,1485,,Anchor,7445.628,13.258,,6.692,6.566,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4440,,,Joint,7452.194,19.414,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4440,1486,,Anchor,7454.139,19.414,,1.945,17.469,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4440,1487,,Anchor,7464.182,19.414,,11.988,7.426,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4450,,,Joint,7471.608,19.354,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4450,1488,,Anchor,7483.844,19.354,,12.236,7.118,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4460,,,Joint,7490.962,19.472,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4460,1489,,Anchor,7492.782,19.472,,1.82,17.652,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4460,1490,,Anchor,7502.333,19.472,,11.371,8.101,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4470,,,Joint,7510.434,19.398,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4470,1491,,Anchor,7511.482,19.398,,1.048,18.35,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4470,1492,,Anchor,7520.893,19.398,,10.459,8.939,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4480,,,Joint,7529.832,19.428,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4480,1493,,Anchor,7529.857,19.428,,0.025,19.403,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4480,1494,,Anchor,7539.771,19.428,,9.939,9.489,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4490,,,Joint,7549.26,19.418,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4490,1495,,Anchor,7549.387,19.418,,0.127,19.291,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4490,1496,,Anchor,7558.146,19.418,,8.886,10.532,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,4500,,,Joint,7568.678,19.454,,,,,,,,,,3.96,,,,
